home_scoring_offense,home_scoring_defense,away_scoring_offense,away_scoring_defense,qbelo1_pre,qbelo2_pre,Home_Win
-3.019230769,-1.573717949,-1.657051282,4.599358974,1636.335214,1493.024934,0
-7.592948718,3.897435897,6.205128205,-0.701923077,1496.727286,1479.058517,0
-6.650641026,1.900641026,-1.038461538,-0.926282051,1428.412524,1433.698114,0
5.823717949,1.269230769,6.58974359,2.900641026,1539.292375,1549.217664,0
0.131410256,4.58974359,-6.650641026,1.900641026,1492.982873,1410.405824,1
0.032051282,-1.926282051,-7.592948718,3.897435897,1580.744803,1460.315514,1
-2.608974359,-4.503205128,-3.019230769,-1.573717949,1534.570331,1598.947265,1
-1.038461538,-0.926282051,6.205128205,-0.701923077,1451.704814,1515.470289,0
-7.519230769,2.118589744,5.823717949,1.269230769,1336.723372,1522.689405,0
1.163461538,3.032051282,-1.451923077,-3.519230769,1444.103354,1495.221728,1
2.278846154,-6.25,8.721153846,1.144230769,1628.593691,1649.034688,1
-2.016025641,-4.935897436,1.522435897,-0.673076923,1495.586818,1539.620927,0
3.474358974,0.599358974,0.237179487,-5.493589744,1492.540641,1456.590113,0
6.58974359,2.900641026,-4.5,4.105769231,1565.820634,1453.718129,1
8.153846154,-3.948717949,-5.487179487,5.272435897,1603.119601,1345.784109,1
2.983974359,3.432692308,-1.528846154,-0.862179487,1544.828514,1448.629736,1
-3.727564103,-4.538461538,7.413461538,0.198717949,1507.809128,1565.75742,1
-5.445512821,-0.032051282,2.756410256,-3.817307692,1428.037221,1524.611205,0
-2.169871795,1.5,4.262820513,1.810897436,1560.357253,1498.792746,0
-5.336538462,1.330128205,-1.657051282,4.599358974,1457.862674,1530.412883,0
-4.5,4.105769231,1.163461538,3.032051282,1448.233581,1471.485705,0
-1.451923077,-3.519230769,-2.016025641,-4.935897436,1467.839377,1469.043652,1
-1.657051282,4.599358974,7.413461538,0.198717949,1550.970801,1539.344406,0
-1.528846154,-0.862179487,0.131410256,4.58974359,1436.247048,1516.113212,1
6.205128205,-0.701923077,2.983974359,3.432692308,1524.87302,1557.211203,1
-3.019230769,-1.573717949,6.58974359,2.900641026,1572.209388,1571.305182,1
4.262820513,1.810897436,-6.650641026,1.900641026,1545.334187,1387.275485,0
5.823717949,1.269230769,-7.592948718,3.897435897,1541.607475,1445.284229,1
-5.336538462,1.330128205,-3.727564103,-4.538461538,1437.304756,1534.222142,0
2.756410256,-3.817307692,-2.169871795,1.5,1533.660485,1513.815812,1
3.474358974,0.599358974,-5.487179487,5.272435897,1452.85199,1340.653339,1
1.522435897,-0.673076923,-7.519230769,2.118589744,1566.164093,1317.805303,1
0.237179487,-5.493589744,8.153846154,-3.948717949,1496.278764,1608.250371,1
7.413461538,0.198717949,-1.528846154,-0.862179487,1577.520991,1465.041093,1
-3.727564103,-4.538461538,-2.016025641,-4.935897436,1552.834351,1453.408151,0
6.58974359,2.900641026,-1.038461538,-0.926282051,1556.859568,1442.302082,1
-7.519230769,2.118589744,4.262820513,1.810897436,1309.603581,1519.241135,0
8.721153846,1.144230769,-2.608974359,-4.503205128,1631.177545,1561.308208,1
1.522435897,-0.673076923,-5.336538462,1.330128205,1574.365814,1418.692547,1
5.823717949,1.269230769,2.756410256,-3.817307692,1553.80982,1564.579271,1
8.153846154,-3.948717949,0.032051282,-1.926282051,1570.03397,1595.776088,1
-7.592948718,3.897435897,-5.445512821,-0.032051282,1433.081883,1418.987941,0
-3.019230769,-1.573717949,0.237179487,-5.493589744,1586.655002,1534.495164,1
1.163461538,3.032051282,0.131410256,4.58974359,1506.014844,1487.319167,1
2.983974359,3.432692308,-6.650641026,1.900641026,1527.410024,1413.368537,1
6.205128205,-0.701923077,-1.451923077,-3.519230769,1554.674199,1483.474878,1
-2.169871795,1.5,-1.657051282,4.599358974,1482.897026,1512.794217,1
-4.5,4.105769231,2.278846154,-6.25,1413.704441,1646.450833,0
-1.451923077,-3.519230769,5.823717949,1.269230769,1474.919289,1570.259494,0
2.278846154,-6.25,6.205128205,-0.701923077,1656.298359,1563.229789,0
-5.445512821,-0.032051282,4.262820513,1.810897436,1426.920173,1532.892594,1
-6.650641026,1.900641026,2.756410256,-3.817307692,1405.75937,1548.129597,0
6.58974359,2.900641026,1.163461538,3.032051282,1563.999299,1524.064059,1
-5.487179487,5.272435897,1.522435897,-0.673076923,1318.853188,1586.6567,0
3.474358974,0.599358974,7.413461538,0.198717949,1474.652141,1593.617765,0
-5.336538462,1.330128205,8.721153846,1.144230769,1406.401661,1646.52245,0
-2.608974359,-4.503205128,-4.5,4.105769231,1545.963302,1403.856916,1
-1.528846154,-0.862179487,-3.727564103,-4.538461538,1448.944318,1532.902839,0
-7.592948718,3.897435897,-7.519230769,2.118589744,1425.149652,1295.952123,1
-2.016025641,-4.935897436,8.153846154,-3.948717949,1473.339662,1604.693047,0
0.131410256,4.58974359,-1.657051282,4.599358974,1469.269952,1496.420774,0
0.032051282,-1.926282051,-2.169871795,1.5,1561.117011,1499.270469,0
-1.038461538,-0.926282051,-3.019230769,-1.573717949,1435.162352,1598.502388,0
8.153846154,-3.948717949,-5.336538462,1.330128205,1629.123082,1394.706274,1
-3.727564103,-4.538461538,2.983974359,3.432692308,1560.38326,1535.019191,1
1.522435897,-0.673076923,0.237179487,-5.493589744,1592.484369,1522.647778,0
-1.038461538,-0.926282051,2.278846154,-6.25,1421.589076,1623.958353,1
5.823717949,1.269230769,0.032051282,-1.926282051,1584.267932,1557.502599,1
-1.657051282,4.599358974,3.474358974,0.599358974,1526.333612,1462.836412,0
-2.016025641,-4.935897436,-1.528846154,-0.862179487,1448.909628,1421.463898,1
-5.487179487,5.272435897,-2.608974359,-4.503205128,1313.025519,1553.940232,0
8.721153846,1.144230769,-3.019230769,-1.573717949,1658.217837,1612.075664,1
-7.519230769,2.118589744,-5.445512821,-0.032051282,1288.474198,1463.167531,1
6.205128205,-0.701923077,1.163461538,3.032051282,1595.569794,1499.366719,1
7.413461538,0.198717949,-2.169871795,1.5,1605.433494,1502.884881,1
-4.5,4.105769231,-7.592948718,3.897435897,1395.879986,1432.627577,1
2.756410256,-3.817307692,0.131410256,4.58974359,1569.255208,1439.357114,1
4.262820513,1.810897436,-1.451923077,-3.519230769,1496.645235,1460.910851,1
8.721153846,1.144230769,1.522435897,-0.673076923,1679.903776,1572.555363,1
0.237179487,-5.493589744,-1.038461538,-0.926282051,1542.576784,1440.718247,1
8.153846154,-3.948717949,-1.657051282,4.599358974,1631.933653,1488.257609,1
-5.336538462,1.330128205,-2.016025641,-4.935897436,1391.895703,1453.589694,0
-5.445512821,-0.032051282,-5.487179487,5.272435897,1424.401193,1302.025059,1
-2.169871795,1.5,2.278846154,-6.25,1483.344046,1604.829183,0
-6.650641026,1.900641026,-1.528846154,-0.862179487,1384.633759,1416.783831,0
2.983974359,3.432692308,7.413461538,0.198717949,1529.073503,1624.97433,1
-7.519230769,2.118589744,3.474358974,0.599358974,1327.240536,1500.912415,0
-2.608974359,-4.503205128,6.58974359,2.900641026,1564.940692,1588.696638,1
0.032051282,-1.926282051,2.756410256,-3.817307692,1534.316537,1582.720642,1
-3.727564103,-4.538461538,0.131410256,4.58974359,1566.328948,1425.891679,1
4.262820513,1.810897436,5.823717949,1.269230769,1512.81404,1607.453994,1
-7.592948718,3.897435897,-1.451923077,-3.519230769,1423.242642,1444.742046,0
6.205128205,-0.701923077,-4.5,4.105769231,1608.06304,1405.26492,0
-2.169871795,1.5,2.983974359,3.432692308,1468.768235,1565.330978,0
-5.445512821,-0.032051282,-6.650641026,1.900641026,1436.129083,1364.184705,1
0.237179487,-5.493589744,-5.336538462,1.330128205,1555.77467,1365.155338,1
4.262820513,1.810897436,2.756410256,-3.817307692,1548.550867,1568.502617,1
8.153846154,-3.948717949,8.721153846,1.144230769,1646.596754,1693.878661,1
-3.019230769,-1.573717949,-1.038461538,-0.926282051,1590.389725,1427.52036,0
3.474358974,0.599358974,1.522435897,-0.673076923,1518.639354,1558.580479,1
-1.451923077,-3.519230769,6.58974359,2.900641026,1468.150835,1574.536367,0
2.278846154,-6.25,-5.487179487,5.272435897,1619.404994,1290.297168,1
-1.528846154,-0.862179487,-4.5,4.105769231,1437.232886,1433.299431,1
6.205128205,-0.701923077,-2.608974359,-4.503205128,1580.028529,1579.100962,0
0.032051282,-1.926282051,-7.519230769,2.118589744,1548.534562,1309.513598,1
1.163461538,3.032051282,5.823717949,1.269230769,1486.873473,1571.717168,0
0.032051282,-1.926282051,-5.445512821,-0.032051282,1555.390423,1445.171681,0
2.278846154,-6.25,1.163461538,3.032051282,1622.440507,1460.270154,1
-6.650641026,1.900641026,0.131410256,4.58974359,1355.142107,1421.710642,0
2.756410256,-3.817307692,-7.592948718,3.897435897,1543.331714,1399.833853,1
-3.727564103,-4.538461538,3.474358974,0.599358974,1570.509985,1552.734466,1
-2.016025641,-4.935897436,0.237179487,-5.493589744,1480.330059,1567.717659,0
2.983974359,3.432692308,-3.019230769,-1.573717949,1593.282891,1562.425165,0
-2.608974359,-4.503205128,-1.038461538,-0.926282051,1600.726244,1455.48492,1
-5.487179487,5.272435897,8.721153846,1.144230769,1287.261656,1664.572517,0
-5.336538462,1.330128205,4.262820513,1.810897436,1353.21235,1573.72177,1
6.205128205,-0.701923077,-7.519230769,2.118589744,1558.403247,1302.657737,1
7.413461538,0.198717949,-1.657051282,4.599358974,1588.716854,1473.594508,1
6.58974359,2.900641026,-2.169871795,1.5,1594.490441,1440.816322,1
3.474358974,0.599358974,-2.016025641,-4.935897436,1540.238614,1463.242423,1
1.522435897,-0.673076923,-5.487179487,5.272435897,1524.485367,1279.987563,1
-2.608974359,-4.503205128,-3.727564103,-4.538461538,1608.579823,1583.005837,1
-1.657051282,4.599358974,-1.528846154,-0.862179487,1456.060167,1447.732276,1
5.823717949,1.269230769,8.153846154,-3.948717949,1598.320487,1675.902897,0
1.163461538,3.032051282,-3.019230769,-1.573717949,1447.720336,1581.410262,0
-1.038461538,-0.926282051,8.721153846,1.144230769,1447.631341,1671.84661,1
-4.5,4.105769231,-6.650641026,1.900641026,1422.800041,1333.037407,0
-5.445512821,-0.032051282,-1.451923077,-3.519230769,1493.917967,1448.196762,0
-2.169871795,1.5,0.131410256,4.58974359,1413.46982,1443.815342,0
2.983974359,3.432692308,0.032051282,-1.926282051,1574.297794,1506.644138,0
7.413461538,0.198717949,6.58974359,2.900641026,1606.251195,1621.836943,1
0.237179487,-5.493589744,2.278846154,-6.25,1584.805295,1634.990325,1
-7.592948718,3.897435897,4.262820513,1.810897436,1390.491752,1542.596354,0
-5.487179487,5.272435897,0.237179487,-5.493589744,1275.079779,1600.762266,1
-3.019230769,-1.573717949,-4.5,4.105769231,1598.589696,1376.981721,1
0.131410256,4.58974359,-5.445512821,-0.032051282,1456.270815,1454.030255,0
2.278846154,-6.25,-2.608974359,-4.503205128,1619.033354,1627.236633,1
1.163461538,3.032051282,6.205128205,-0.701923077,1430.540901,1567.772875,0
-1.528846154,-0.862179487,7.413461538,0.198717949,1428.107822,1623.730083,0
8.153846154,-3.948717949,-3.727564103,-4.538461538,1705.852544,1564.349027,1
1.522435897,-0.673076923,-1.038461538,-0.926282051,1529.393151,1491.480354,1
5.823717949,1.269230769,-7.519230769,2.118589744,1568.37084,1293.28811,1
6.58974359,2.900641026,-7.592948718,3.897435897,1604.358055,1384.052592,1
8.721153846,1.144230769,3.474358974,0.599358974,1627.997597,1556.272977,1
-1.451923077,-3.519230769,0.032051282,-1.926282051,1488.084473,1549.914322,0
-1.657051282,4.599358974,-6.650641026,1.900641026,1475.68462,1378.855727,1
2.983974359,3.432692308,2.756410256,-3.817307692,1531.02761,1552.673815,0
-2.016025641,-4.935897436,-5.336538462,1.330128205,1447.20806,1384.337766,1
-3.019230769,-1.573717949,2.278846154,-6.25,1603.060076,1638.428522,0
-3.727564103,-4.538461538,-1.657051282,4.599358974,1552.172853,1487.825526,1
6.205128205,-0.701923077,6.58974359,2.900641026,1576.770782,1615.23092,0
2.756410256,-3.817307692,1.522435897,-0.673076923,1574.220105,1539.622447,0
-6.650641026,1.900641026,0.032051282,-1.926282051,1366.714821,1571.064489,0
0.237179487,-5.493589744,8.721153846,1.144230769,1570.717405,1636.821409,0
7.413461538,0.198717949,8.153846154,-3.948717949,1630.621017,1718.028718,1
-2.016025641,-4.935897436,-5.445512821,-0.032051282,1472.427276,1467.395353,1
-1.451923077,-3.519230769,-7.592948718,3.897435897,1466.934306,1373.179728,1
-1.038461538,-0.926282051,-5.487179487,5.272435897,1481.251058,1305.12464,1
4.262820513,1.810897436,2.983974359,3.432692308,1549.035514,1509.48132,0
-1.528846154,-0.862179487,-2.169871795,1.5,1421.216888,1401.014347,1
-7.519230769,2.118589744,1.163461538,3.032051282,1286.16502,1421.542994,1
0.131410256,4.58974359,-2.608974359,-4.503205128,1442.905717,1607.841466,1
5.823717949,1.269230769,-4.5,4.105769231,1575.493929,1372.511341,1
-5.336538462,1.330128205,3.474358974,0.599358974,1359.11855,1547.449164,0
-1.657051282,4.599358974,6.205128205,-0.701923077,1467.841869,1531.033322,0
-4.5,4.105769231,-1.038461538,-0.926282051,1364.302172,1495.105433,0
1.522435897,-0.673076923,8.153846154,-3.948717949,1549.280655,1698.872081,0
3.474358974,0.599358974,2.756410256,-3.817307692,1554.497088,1564.561897,0
-5.445512821,-0.032051282,5.823717949,1.269230769,1447.441979,1583.703098,0
8.721153846,1.144230769,-2.016025641,-4.935897436,1660.836122,1492.38065,1
6.58974359,2.900641026,2.278846154,-6.25,1660.968379,1666.530495,0
-7.592948718,3.897435897,1.163461538,3.032051282,1359.134565,1412.584562,0
-3.727564103,-4.538461538,-6.650641026,1.900641026,1572.15651,1362.583262,1
-1.528846154,-0.862179487,-5.336538462,1.330128205,1446.320903,1352.070626,1
-7.519230769,2.118589744,-1.451923077,-3.519230769,1295.123453,1480.979469,0
-2.608974359,-4.503205128,0.237179487,-5.493589744,1577.825827,1546.702693,1
2.983974359,3.432692308,-2.169871795,1.5,1529.410494,1375.910331,0
-5.487179487,5.272435897,-3.019230769,-1.573717949,1291.270265,1574.958103,1
0.032051282,-1.926282051,4.262820513,1.810897436,1575.196048,1529.106341,0
7.413461538,0.198717949,0.131410256,4.58974359,1649.777654,1472.921356,1
-1.038461538,-0.926282051,-2.608974359,-4.503205128,1518.224312,1588.677525,0
1.163461538,3.032051282,-4.5,4.105769231,1440.474324,1341.183294,1
1.522435897,-0.673076923,8.721153846,1.144230769,1533.750649,1669.526873,0
2.756410256,-3.817307692,-7.519230769,2.118589744,1597.369106,1279.538208,1
-3.727564103,-4.538461538,-1.528846154,-0.862179487,1581.474238,1455.901318,1
-2.016025641,-4.935897436,7.413461538,0.198717949,1483.689899,1656.059306,1
-5.445512821,-0.032051282,0.032051282,-1.926282051,1443.046767,1536.49333,0
-2.169871795,1.5,-6.650641026,1.900641026,1435.659936,1353.265533,1
2.278846154,-6.25,-3.019230769,-1.573717949,1688.785324,1532.110748,1
6.58974359,2.900641026,6.205128205,-0.701923077,1638.713549,1556.177558,0
0.237179487,-5.493589744,-5.487179487,5.272435897,1535.850995,1334.117619,1
8.153846154,-3.948717949,3.474358974,0.599358974,1714.402088,1521.689879,1
-7.592948718,3.897435897,-5.336538462,1.330128205,1331.244803,1342.490211,0
0.131410256,4.58974359,4.262820513,1.810897436,1466.639704,1567.809059,0
5.823717949,1.269230769,-1.451923077,-3.519230769,1588.09831,1496.564714,1
-1.657051282,4.599358974,2.983974359,3.432692308,1442.697633,1469.660888,0
-7.519230769,2.118589744,-7.592948718,3.897435897,1276.142076,1309.069183,1
-3.019230769,-1.573717949,1.522435897,-0.673076923,1524.449627,1514.210824,0
-4.5,4.105769231,6.58974359,2.900641026,1329.773478,1608.892319,1
3.474358974,0.599358974,-1.528846154,-0.862179487,1510.705379,1450.39942,1
-2.169871795,1.5,-5.445512821,-0.032051282,1443.06697,1408.445829,1
-5.336538462,1.330128205,8.153846154,-3.948717949,1364.66583,1725.386588,0
-2.608974359,-4.503205128,2.278846154,-6.25,1610.068961,1696.446445,0
-1.038461538,-0.926282051,1.163461538,3.032051282,1496.832876,1451.884139,0
-1.451923077,-3.519230769,2.756410256,-3.817307692,1485.32596,1600.765237,1
-1.657051282,4.599358974,-3.727564103,-4.538461538,1408.531215,1586.976137,0
-6.650641026,1.900641026,7.413461538,0.198717949,1345.8585,1624.142124,0
4.262820513,1.810897436,0.237179487,-5.493589744,1585.172733,1546.022286,1
-5.487179487,5.272435897,-2.016025641,-4.935897436,1323.946328,1515.607081,1
6.205128205,-0.701923077,5.823717949,1.269230769,1585.998789,1599.337064,1
2.983974359,3.432692308,0.131410256,4.58974359,1503.827307,1449.27603,0
0.032051282,-1.926282051,8.721153846,1.144230769,1571.094268,1689.066697,1
8.721153846,1.144230769,-5.487179487,5.272435897,1661.713384,1340.269763,1
-7.592948718,3.897435897,5.823717949,1.269230769,1290.437066,1568.70345,0
2.278846154,-6.25,-1.038461538,-0.926282051,1715.032376,1466.060942,1
-6.650641026,1.900641026,2.983974359,3.432692308,1336.065013,1465.676788,0
2.756410256,-3.817307692,-5.445512821,-0.032051282,1559.698735,1396.921112,1
4.262820513,1.810897436,0.032051282,-1.926282051,1598.591216,1598.447582,1
8.153846154,-3.948717949,-2.016025641,-4.935897436,1726.883491,1499.283646,0
3.474358974,0.599358974,-5.336538462,1.330128205,1517.699975,1363.168927,0
7.413461538,0.198717949,-3.727564103,-4.538461538,1633.93561,1594.56886,1
0.237179487,-5.493589744,1.522435897,-0.673076923,1532.603804,1529.896772,1
-4.5,4.105769231,6.205128205,-0.701923077,1351.501167,1616.632403,0
-3.019230769,-1.573717949,-2.608974359,-4.503205128,1508.763679,1591.483031,1
1.163461538,3.032051282,6.58974359,2.900641026,1482.656073,1587.16463,0
-1.528846154,-0.862179487,-1.657051282,4.599358974,1443.404823,1400.938492,1
-1.451923077,-3.519230769,-7.519230769,2.118589744,1526.392462,1294.774193,1
0.131410256,4.58974359,-2.169871795,1.5,1487.426549,1454.591687,0
-2.169871795,1.5,-2.608974359,-4.503205128,1499.237567,1580.894699,1
4.262820513,1.810897436,2.756410256,-3.817307692,1616.287354,1566.693906,0
5.823717949,1.269230769,0.032051282,-1.926282051,1578.644357,1580.751444,1
6.205128205,-0.701923077,-3.727564103,-4.538461538,1628.140526,1580.18366,1
8.153846154,-3.948717949,2.756410256,-3.817307692,1684.718852,1604.879802,1
2.278846154,-6.25,-2.169871795,1.5,1721.366513,1513.485255,1
7.413461538,0.198717949,6.205128205,-0.701923077,1648.32081,1636.479325,1
8.721153846,1.144230769,5.823717949,1.269230769,1668.431973,1600.295781,0
2.278846154,-6.25,7.413461538,0.198717949,1727.276354,1659.245163,1
8.153846154,-3.948717949,5.823717949,1.269230769,1692.656327,1637.153468,1
8.153846154,-3.948717949,2.278846154,-6.25,1713.958185,1738.618505,1
6.634615385,-3.051282051,5.935897436,-2.125,1617.779486,1529.534768,1
-0.403846154,-3.099358974,-3.801282051,3.230769231,1465.23918,1433.437987,1
-6.076923077,-2.560897436,4.663461538,-6.044871795,1476.08929,1629.28089,1
-0.134615385,6.03525641,6.926282051,-3.240384615,1383.309863,1513.862314,0
-1.006410256,1.458333333,1.955128205,-2.458333333,1433.607495,1612.896225,0
-0.275641026,-0.083333333,-2.657051282,1.676282051,1521.389619,1592.203691,1
-2.775641026,-2.91025641,2.862179487,-3.830128205,1519.887171,1526.166248,0
0.548076923,1.025641026,-4.445512821,0.551282051,1408.771788,1519.075021,0
9.051282051,-2.467948718,1.371794872,8.432692308,1526.989336,1506.714263,1
-0.788461538,2.394230769,-0.108974359,2.320512821,1498.510547,1528.144414,1
-3.352564103,4.227564103,-5.858974359,2.503205128,1405.736138,1381.980258,0
0.227564103,-4.480769231,-2.487179487,2.150641026,1582.127619,1547.291628,1
1.198717949,3.314102564,4.782051282,-4.955128205,1393.770261,1525.312227,0
-7.576923077,-1.769230769,4.358974359,5.775641026,1567.219994,1489.102657,1
-2.576923077,-1.403846154,-0.224358974,3.233974359,1499.463482,1577.910833,1
-6.233974359,0.483974359,0.269230769,-4.333333333,1462.199336,1488.309908,1
2.862179487,-3.830128205,0.227564103,-4.480769231,1549.24607,1596.183326,0
-1.006410256,1.458333333,9.051282051,-2.467948718,1420.864204,1545.65567,0
0.548076923,1.025641026,-6.076923077,-2.560897436,1392.185058,1493.741067,1
0.269230769,-4.333333333,-0.108974359,2.320512821,1462.297258,1512.046688,1
-0.275641026,-0.083333333,6.634615385,-3.051282051,1549.856017,1629.466122,0
4.358974359,5.775641026,-2.576923077,-1.403846154,1485.007307,1510.790417,0
6.926282051,-3.240384615,-2.775641026,-2.91025641,1531.970738,1496.807349,1
1.371794872,8.432692308,-3.352564103,4.227564103,1488.047928,1362.577801,0
5.935897436,-2.125,-6.233974359,0.483974359,1517.848132,1488.211986,1
4.782051282,-4.955128205,-0.788461538,2.394230769,1549.097826,1514.608272,1
-3.801282051,3.230769231,-5.858974359,2.503205128,1412.22176,1425.138594,1
1.198717949,3.314102564,-2.487179487,2.150641026,1369.984662,1533.235921,1
-0.134615385,6.03525641,-4.445512821,0.551282051,1365.201439,1535.66175,1
-0.224358974,3.233974359,-7.576923077,-1.769230769,1566.583898,1571.315344,0
1.955128205,-2.458333333,4.663461538,-6.044871795,1625.639516,1611.629113,1
-2.657051282,1.676282051,-0.403846154,-3.099358974,1563.737293,1486.455407,0
4.358974359,5.775641026,0.548076923,1.025641026,1467.196259,1425.797501,1
6.634615385,-3.051282051,-0.134615385,6.03525641,1644.087548,1384.997212,1
6.926282051,-3.240384615,1.371794872,8.432692308,1545.962422,1454.035294,1
-6.076923077,-2.560897436,5.935897436,-2.125,1460.128625,1539.686325,0
-3.801282051,3.230769231,1.198717949,3.314102564,1436.863319,1391.548722,0
-0.403846154,-3.099358974,-0.224358974,3.233974359,1523.569394,1539.446968,0
0.269230769,-4.333333333,-0.788461538,2.394230769,1485.59848,1502.136248,1
-5.858974359,2.503205128,-2.657051282,1.676282051,1400.497035,1526.623306,0
-2.775641026,-2.91025641,-3.352564103,4.227564103,1482.815665,1396.590435,1
-2.487179487,2.150641026,4.782051282,-4.955128205,1511.671861,1561.56985,0
-7.576923077,-1.769230769,-2.576923077,-1.403846154,1598.452274,1528.601464,0
9.051282051,-2.467948718,-6.233974359,0.483974359,1569.400386,1466.373794,1
-4.445512821,0.551282051,-0.275641026,-0.083333333,1515.865977,1535.234591,0
4.663461538,-6.044871795,-1.006410256,1.458333333,1594.759539,1397.119489,1
-0.108974359,2.320512821,0.227564103,-4.480769231,1488.745467,1618.882415,0
1.955128205,-2.458333333,2.862179487,-3.830128205,1642.50909,1526.546981,1
5.935897436,-2.125,-2.487179487,2.150641026,1557.142359,1495.517841,0
-4.445512821,0.551282051,-0.403846154,-3.099358974,1470.042434,1498.735759,0
-0.275641026,-0.083333333,4.358974359,5.775641026,1581.058134,1483.494249,0
-3.352564103,4.227564103,6.926282051,-3.240384615,1382.412343,1550.44228,0
4.782051282,-4.955128205,2.862179487,-3.830128205,1577.72387,1514.448252,1
-2.657051282,1.676282051,-0.134615385,6.03525641,1535.647471,1377.501333,1
-2.576923077,-1.403846154,-2.775641026,-2.91025641,1555.926823,1496.993757,1
0.548076923,1.025641026,-0.224358974,3.233974359,1409.499511,1564.280603,1
-1.006410256,1.458333333,1.198717949,3.314102564,1389.600062,1419.359281,1
-0.788461538,2.394230769,-3.801282051,3.230769231,1477.473891,1409.05276,1
0.227564103,-4.480769231,0.269230769,-4.333333333,1639.848587,1510.260837,1
9.051282051,-2.467948718,-6.076923077,-2.560897436,1587.684014,1442.672591,0
-6.233974359,0.483974359,1.955128205,-2.458333333,1448.090166,1654.607819,0
1.371794872,8.432692308,-7.576923077,-1.769230769,1449.555436,1571.126915,1
4.663461538,-6.044871795,-0.108974359,2.320512821,1602.278965,1467.779295,1
-2.775641026,-2.91025641,-2.657051282,1.676282051,1477.267218,1542.901978,0
-3.352564103,4.227564103,-0.134615385,6.03525641,1365.683617,1370.246827,1
1.955128205,-2.458333333,-6.076923077,-2.560897436,1667.643824,1461.77349,1
2.862179487,-3.830128205,-1.006410256,1.458333333,1498.794011,1399.817969,0
4.782051282,-4.955128205,4.663461538,-6.044871795,1593.37811,1608.413964,1
-5.858974359,2.503205128,-0.275641026,-0.083333333,1391.472869,1545.185573,0
-0.224358974,3.233974359,1.371794872,8.432692308,1545.983228,1468.256154,1
-2.576923077,-1.403846154,0.548076923,1.025641026,1575.653363,1427.796887,1
-2.487179487,2.150641026,-3.801282051,3.230769231,1509.51258,1400.725623,0
-0.108974359,2.320512821,9.051282051,-2.467948718,1461.644296,1568.583115,0
-7.576923077,-1.769230769,6.634615385,-3.051282051,1552.426197,1651.583427,0
1.198717949,3.314102564,0.227564103,-4.480769231,1409.141373,1646.473838,0
4.358974359,5.775641026,-6.233974359,0.483974359,1519.36681,1435.054161,1
-0.788461538,2.394230769,5.935897436,-2.125,1485.801028,1543.14762,0
1.371794872,8.432692308,-2.576923077,-1.403846154,1449.329132,1583.86624,1
0.269230769,-4.333333333,2.862179487,-3.830128205,1503.635587,1488.364381,1
-0.108974359,2.320512821,-1.006410256,1.458333333,1435.547762,1410.247599,1
-3.801282051,3.230769231,0.227564103,-4.480769231,1421.944363,1657.150507,0
-0.275641026,-0.083333333,4.782051282,-4.955128205,1551.511104,1604.088031,0
-0.134615385,6.03525641,-2.775641026,-2.91025641,1352.087768,1454.502189,0
5.935897436,-2.125,9.051282051,-2.467948718,1563.964422,1594.679649,1
-0.403846154,-3.099358974,0.548076923,1.025641026,1521.919173,1419.584009,1
-5.858974359,2.503205128,-4.445512821,0.551282051,1385.147338,1446.85902,0
4.663461538,-6.044871795,6.926282051,-3.240384615,1597.704043,1567.171005,0
-6.233974359,0.483974359,-2.487179487,2.150641026,1428.360605,1488.293839,1
1.955128205,-2.458333333,-0.788461538,2.394230769,1675.760774,1464.984226,1
-2.657051282,1.676282051,6.634615385,-3.051282051,1565.667007,1667.745039,0
-0.224358974,3.233974359,4.358974359,5.775641026,1564.91025,1526.060367,1
-6.233974359,0.483974359,4.663461538,-6.044871795,1446.623387,1578.754724,0
-0.134615385,6.03525641,-0.275641026,-0.083333333,1328.511022,1527.636594,1
2.862179487,-3.830128205,5.935897436,-2.125,1475.068857,1596.945994,1
0.548076923,1.025641026,-3.352564103,4.227564103,1407.031502,1383.842676,1
-5.858974359,2.503205128,-2.576923077,-1.403846154,1352.873379,1553.057036,0
-0.108974359,2.320512821,0.269230769,-4.333333333,1446.289748,1516.931111,0
-6.076923077,-2.560897436,-3.801282051,3.230769231,1453.65654,1413.583512,1
6.634615385,-3.051282051,-0.403846154,-3.099358974,1683.263837,1534.471681,1
-2.657051282,1.676282051,1.371794872,8.432692308,1550.148208,1480.138337,0
-4.445512821,0.551282051,-2.775641026,-2.91025641,1479.132979,1478.078934,1
-0.788461538,2.394230769,1.198717949,3.314102564,1458.794747,1398.464704,0
4.358974359,5.775641026,-7.576923077,-1.769230769,1501.866647,1536.264586,1
6.926282051,-3.240384615,-0.224358974,3.233974359,1586.120325,1589.103969,1
9.051282051,-2.467948718,-2.487179487,2.150641026,1561.698076,1470.031057,1
6.634615385,-3.051282051,-4.445512821,0.551282051,1692.102977,1503.133178,1
2.862179487,-3.830128205,-0.108974359,2.320512821,1494.654029,1423.160649,1
-3.801282051,3.230769231,9.051282051,-2.467948718,1393.085921,1572.927092,0
-2.775641026,-2.91025641,-5.858974359,2.503205128,1454.078735,1347.123367,1
-6.076923077,-2.560897436,-6.233974359,0.483974359,1474.154131,1424.587371,1
-2.576923077,-1.403846154,-3.352564103,4.227564103,1558.807047,1378.211105,0
-2.487179487,2.150641026,-0.788461538,2.394230769,1458.802041,1428.875198,1
