home_scoring_offense,home_scoring_defense,away_scoring_offense,away_scoring_defense,home_won
1.182692308,-3.301282051,1.054487179,-1.355769231,0
2.28525641,-0.128205128,1.054487179,-1.355769231,1
12.05128205,-1.336538462,1.054487179,-1.355769231,0
5.096153846,1.067307692,1.054487179,-1.355769231,0
1.900641026,4.919871795,1.054487179,-1.355769231,0
-3.756410256,-0.349358974,12.05128205,-1.336538462,0
1.182692308,-3.301282051,12.05128205,-1.336538462,0
-3.096153846,-2.746794872,12.05128205,-1.336538462,0
-1.836538462,6.275641026,12.05128205,-1.336538462,0
-1.724358974,3.599358974,12.05128205,-1.336538462,1
1.923076923,-7.272435897,12.05128205,-1.336538462,1
5.096153846,1.067307692,12.05128205,-1.336538462,0
0.173076923,2.766025641,12.05128205,-1.336538462,0
3.929487179,1.814102564,1.615384615,-2.262820513,0
2.445512821,-3.016025641,1.615384615,-2.262820513,1
1.230769231,-0.169871795,1.615384615,-2.262820513,0
3.429487179,0.211538462,1.615384615,-2.262820513,0
1.625,3.326923077,1.615384615,-2.262820513,0
-0.602564103,-1.025641026,1.615384615,-2.262820513,1
1.503205128,-2.993589744,1.615384615,-2.262820513,1
-4.951923077,0.932692308,1.615384615,-2.262820513,1
3.929487179,1.814102564,-5.092948718,6.557692308,1
13.2275641,0.788461538,-5.092948718,6.557692308,1
-2.301282051,3.426282051,-5.092948718,6.557692308,0
-4.019230769,1.644230769,-5.092948718,6.557692308,1
0.560897436,4.256410256,-5.092948718,6.557692308,0
1.625,3.326923077,-5.092948718,6.557692308,0
1.503205128,-2.993589744,-5.092948718,6.557692308,0
1.615384615,-2.262820513,-5.092948718,6.557692308,1
3.929487179,1.814102564,-6.858974359,-0.942307692,1
-4.019230769,1.644230769,-6.858974359,-0.942307692,1
2.445512821,-3.016025641,-6.858974359,-0.942307692,1
0.560897436,4.256410256,-6.858974359,-0.942307692,0
1.230769231,-0.169871795,-6.858974359,-0.942307692,1
-5.807692308,6.605769231,-6.858974359,-0.942307692,1
0.054487179,-5.948717949,-6.858974359,-0.942307692,1
1.615384615,-2.262820513,-6.858974359,-0.942307692,1
3.929487179,1.814102564,0.054487179,-5.948717949,0
-6.858974359,-0.942307692,0.054487179,-5.948717949,1
-1.461538462,-2.407051282,0.054487179,-5.948717949,1
-4.019230769,1.644230769,0.054487179,-5.948717949,1
2.445512821,-3.016025641,0.054487179,-5.948717949,0
0.560897436,4.256410256,0.054487179,-5.948717949,1
1.230769231,-0.169871795,0.054487179,-5.948717949,0
1.615384615,-2.262820513,0.054487179,-5.948717949,1
3.929487179,1.814102564,10.59615385,-0.048076923,1
-3.358974359,-3.21474359,10.59615385,-0.048076923,0
9.006410256,0.836538462,10.59615385,-0.048076923,0
-2.301282051,3.426282051,10.59615385,-0.048076923,1
1.564102564,-3.525641026,10.59615385,-0.048076923,0
-5.807692308,6.605769231,10.59615385,-0.048076923,1
-9.173076923,1.66025641,10.59615385,-0.048076923,0
-0.602564103,-1.025641026,10.59615385,-0.048076923,1
3.929487179,1.814102564,13.2275641,0.788461538,1
10.59615385,-0.048076923,13.2275641,0.788461538,1
-5.092948718,6.557692308,13.2275641,0.788461538,0
-4.019230769,1.644230769,13.2275641,0.788461538,1
0.560897436,4.256410256,13.2275641,0.788461538,0
1.625,3.326923077,13.2275641,0.788461538,1
1.503205128,-2.993589744,13.2275641,0.788461538,1
1.615384615,-2.262820513,13.2275641,0.788461538,0
3.929487179,1.814102564,3.429487179,0.211538462,1
-6.858974359,-0.942307692,3.429487179,0.211538462,0
13.2275641,0.788461538,3.429487179,0.211538462,1
-1.125,1.708333333,3.429487179,0.211538462,1
-5.092948718,6.557692308,3.429487179,0.211538462,0
0.054487179,-5.948717949,3.429487179,0.211538462,1
1.615384615,-2.262820513,3.429487179,0.211538462,1
-4.951923077,0.932692308,3.429487179,0.211538462,1
-3.358974359,-3.21474359,-5.807692308,6.605769231,1
-11.57051282,-1.025641026,-5.807692308,6.605769231,0
9.006410256,0.836538462,-5.807692308,6.605769231,0
-1.461538462,-2.407051282,-5.807692308,6.605769231,0
1.182692308,0.759615385,-5.807692308,6.605769231,1
1.564102564,-3.525641026,-5.807692308,6.605769231,1
-7.333333333,-0.993589744,-5.807692308,6.605769231,0
8.753205128,-0.298076923,-5.807692308,6.605769231,1
-3.358974359,-3.21474359,-9.173076923,1.66025641,1
9.006410256,0.836538462,-9.173076923,1.66025641,1
-1.125,1.708333333,-9.173076923,1.66025641,0
-5.092948718,6.557692308,-9.173076923,1.66025641,0
-3.137820513,-3.615384615,-9.173076923,1.66025641,1
1.189102564,3.487179487,-9.173076923,1.66025641,0
-0.602564103,-1.025641026,-9.173076923,1.66025641,1
1.647435897,-7.205128205,-9.173076923,1.66025641,0
-3.358974359,-3.21474359,9.006410256,0.836538462,1
-1.461538462,-2.407051282,9.006410256,0.836538462,1
-2.301282051,3.426282051,9.006410256,0.836538462,1
-1.125,1.708333333,9.006410256,0.836538462,1
10.59615385,-0.048076923,9.006410256,0.836538462,1
-7.333333333,-0.993589744,9.006410256,0.836538462,0
3.429487179,0.211538462,9.006410256,0.836538462,0
1.647435897,-7.205128205,9.006410256,0.836538462,1
-3.358974359,-3.21474359,1.625,3.326923077,1
-11.57051282,-1.025641026,1.625,3.326923077,1
13.2275641,0.788461538,1.625,3.326923077,0
-5.092948718,6.557692308,1.625,3.326923077,1
3.429487179,0.211538462,1.625,3.326923077,0
3.233974359,0.676282051,1.625,3.326923077,0
1.503205128,-2.993589744,1.625,3.326923077,1
-4.951923077,0.932692308,1.625,3.326923077,0
-3.358974359,-3.21474359,1.564102564,-3.525641026,0
9.006410256,0.836538462,1.564102564,-3.525641026,0
-1.461538462,-2.407051282,1.564102564,-3.525641026,0
1.182692308,0.759615385,1.564102564,-3.525641026,0
-4.019230769,1.644230769,1.564102564,-3.525641026,0
-7.333333333,-0.993589744,1.564102564,-3.525641026,0
8.753205128,-0.298076923,1.564102564,-3.525641026,1
-5.807692308,6.605769231,1.564102564,-3.525641026,1
-3.358974359,-3.21474359,-2.301282051,3.426282051,1
9.006410256,0.836538462,-2.301282051,3.426282051,0
1.564102564,-3.525641026,-2.301282051,3.426282051,0
10.59615385,-0.048076923,-2.301282051,3.426282051,1
-5.807692308,6.605769231,-2.301282051,3.426282051,1
-9.173076923,1.66025641,-2.301282051,3.426282051,0
-0.602564103,-1.025641026,-2.301282051,3.426282051,1
-4.951923077,0.932692308,-2.301282051,3.426282051,1
-3.358974359,-3.21474359,-0.602564103,-1.025641026,0
9.006410256,0.836538462,-0.602564103,-1.025641026,1
-1.125,1.708333333,-0.602564103,-1.025641026,1
-3.137820513,-3.615384615,-0.602564103,-1.025641026,1
1.189102564,3.487179487,-0.602564103,-1.025641026,0
1.625,3.326923077,-0.602564103,-1.025641026,0
-9.173076923,1.66025641,-0.602564103,-1.025641026,1
1.647435897,-7.205128205,-0.602564103,-1.025641026,1
-11.57051282,-1.025641026,1.503205128,-2.993589744,0
13.2275641,0.788461538,1.503205128,-2.993589744,1
9.006410256,0.836538462,1.503205128,-2.993589744,0
-5.092948718,6.557692308,1.503205128,-2.993589744,0
3.429487179,0.211538462,1.503205128,-2.993589744,0
1.625,3.326923077,1.503205128,-2.993589744,1
3.233974359,0.676282051,1.503205128,-2.993589744,0
-4.951923077,0.932692308,1.503205128,-2.993589744,0
-11.57051282,-1.025641026,3.233974359,0.676282051,0
-6.858974359,-0.942307692,3.233974359,0.676282051,1
13.2275641,0.788461538,3.233974359,0.676282051,1
1.182692308,0.759615385,3.233974359,0.676282051,0
-5.092948718,6.557692308,3.233974359,0.676282051,1
-4.019230769,1.644230769,3.233974359,0.676282051,1
0.560897436,4.256410256,3.233974359,0.676282051,0
0.054487179,-5.948717949,3.233974359,0.676282051,0
-11.57051282,-1.025641026,2.445512821,-3.016025641,0
-6.858974359,-0.942307692,2.445512821,-3.016025641,0
1.564102564,-3.525641026,2.445512821,-3.016025641,1
1.230769231,-0.169871795,2.445512821,-3.016025641,1
3.429487179,0.211538462,2.445512821,-3.016025641,1
0.054487179,-5.948717949,2.445512821,-3.016025641,0
3.233974359,0.676282051,2.445512821,-3.016025641,0
-4.951923077,0.932692308,2.445512821,-3.016025641,1
-11.57051282,-1.025641026,0.560897436,4.256410256,0
-4.019230769,1.644230769,0.560897436,4.256410256,1
2.445512821,-3.016025641,0.560897436,4.256410256,1
-3.137820513,-3.615384615,0.560897436,4.256410256,1
1.230769231,-0.169871795,0.560897436,4.256410256,1
1.625,3.326923077,0.560897436,4.256410256,1
3.233974359,0.676282051,0.560897436,4.256410256,1
1.503205128,-2.993589744,0.560897436,4.256410256,1
-11.57051282,-1.025641026,1.230769231,-0.169871795,0
-6.858974359,-0.942307692,1.230769231,-0.169871795,1
2.445512821,-3.016025641,1.230769231,-0.169871795,1
-7.333333333,-0.993589744,1.230769231,-0.169871795,0
3.429487179,0.211538462,1.230769231,-0.169871795,0
0.054487179,-5.948717949,1.230769231,-0.169871795,0
3.233974359,0.676282051,1.230769231,-0.169871795,0
-4.951923077,0.932692308,1.230769231,-0.169871795,0
-11.57051282,-1.025641026,-4.019230769,1.644230769,0
2.445512821,-3.016025641,-4.019230769,1.644230769,0
0.560897436,4.256410256,-4.019230769,1.644230769,0
1.230769231,-0.169871795,-4.019230769,1.644230769,0
1.625,3.326923077,-4.019230769,1.644230769,0
8.753205128,-0.298076923,-4.019230769,1.644230769,1
3.233974359,0.676282051,-4.019230769,1.644230769,0
1.503205128,-2.993589744,-4.019230769,1.644230769,1
-6.858974359,-0.942307692,1.189102564,3.487179487,0
1.182692308,0.759615385,1.189102564,3.487179487,1
1.564102564,-3.525641026,1.189102564,3.487179487,1
-1.125,1.708333333,1.189102564,3.487179487,0
-3.137820513,-3.615384615,1.189102564,3.487179487,1
8.753205128,-0.298076923,1.189102564,3.487179487,1
-5.807692308,6.605769231,1.189102564,3.487179487,1
1.647435897,-7.205128205,1.189102564,3.487179487,1
-6.858974359,-0.942307692,-11.57051282,-1.025641026,1
13.2275641,0.788461538,-11.57051282,-1.025641026,0
-5.092948718,6.557692308,-11.57051282,-1.025641026,1
-4.019230769,1.644230769,-11.57051282,-1.025641026,1
0.560897436,4.256410256,-11.57051282,-1.025641026,1
1.189102564,3.487179487,-11.57051282,-1.025641026,1
0.054487179,-5.948717949,-11.57051282,-1.025641026,1
3.233974359,0.676282051,-11.57051282,-1.025641026,1
-6.858974359,-0.942307692,-4.951923077,0.932692308,0
13.2275641,0.788461538,-4.951923077,0.932692308,0
-5.092948718,6.557692308,-4.951923077,0.932692308,0
3.429487179,0.211538462,-4.951923077,0.932692308,0
-9.173076923,1.66025641,-4.951923077,0.932692308,1
0.054487179,-5.948717949,-4.951923077,0.932692308,1
1.615384615,-2.262820513,-4.951923077,0.932692308,0
13.2275641,0.788461538,1.647435897,-7.205128205,0
-2.301282051,3.426282051,1.647435897,-7.205128205,1
1.182692308,0.759615385,1.647435897,-7.205128205,0
-1.125,1.708333333,1.647435897,-7.205128205,0
10.59615385,-0.048076923,1.647435897,-7.205128205,0
8.753205128,-0.298076923,1.647435897,-7.205128205,0
-9.173076923,1.66025641,1.647435897,-7.205128205,1
-0.602564103,-1.025641026,1.647435897,-7.205128205,1
9.006410256,0.836538462,-3.358974359,-3.21474359,0
-1.461538462,-2.407051282,-3.358974359,-3.21474359,0
-2.301282051,3.426282051,-3.358974359,-3.21474359,1
-1.125,1.708333333,-3.358974359,-3.21474359,0
10.59615385,-0.048076923,-3.358974359,-3.21474359,1
-7.333333333,-0.993589744,-3.358974359,-3.21474359,0
1.647435897,-7.205128205,-3.358974359,-3.21474359,1
1.615384615,-2.262820513,-3.358974359,-3.21474359,0
-1.461538462,-2.407051282,8.753205128,-0.298076923,0
1.182692308,0.759615385,8.753205128,-0.298076923,0
2.445512821,-3.016025641,8.753205128,-0.298076923,1
-3.137820513,-3.615384615,8.753205128,-0.298076923,0
-7.333333333,-0.993589744,8.753205128,-0.298076923,0
1.189102564,3.487179487,8.753205128,-0.298076923,0
-9.173076923,1.66025641,8.753205128,-0.298076923,0
-0.602564103,-1.025641026,8.753205128,-0.298076923,1
-1.461538462,-2.407051282,1.182692308,0.759615385,1
-3.137820513,-3.615384615,1.182692308,0.759615385,0
-7.333333333,-0.993589744,1.182692308,0.759615385,0
1.189102564,3.487179487,1.182692308,0.759615385,1
8.753205128,-0.298076923,1.182692308,0.759615385,1
-9.173076923,1.66025641,1.182692308,0.759615385,0
-0.602564103,-1.025641026,1.182692308,0.759615385,1
0.054487179,-5.948717949,1.182692308,0.759615385,1
-1.461538462,-2.407051282,-7.333333333,-0.993589744,1
-2.301282051,3.426282051,-7.333333333,-0.993589744,1
1.564102564,-3.525641026,-7.333333333,-0.993589744,1
10.59615385,-0.048076923,-7.333333333,-0.993589744,1
0.560897436,4.256410256,-7.333333333,-0.993589744,1
-3.137820513,-3.615384615,-7.333333333,-0.993589744,1
1.189102564,3.487179487,-7.333333333,-0.993589744,1
-5.807692308,6.605769231,-7.333333333,-0.993589744,0
-2.301282051,3.426282051,-1.461538462,-2.407051282,1
1.564102564,-3.525641026,-1.461538462,-2.407051282,1
10.59615385,-0.048076923,-1.461538462,-2.407051282,1
-3.137820513,-3.615384615,-1.461538462,-2.407051282,0
-7.333333333,-0.993589744,-1.461538462,-2.407051282,1
1.189102564,3.487179487,-1.461538462,-2.407051282,0
-5.807692308,6.605769231,-1.461538462,-2.407051282,1
3.233974359,0.676282051,-1.461538462,-2.407051282,1
-2.301282051,3.426282051,-1.125,1.708333333,1
1.182692308,0.759615385,-1.125,1.708333333,1
10.59615385,-0.048076923,-1.125,1.708333333,1
8.753205128,-0.298076923,-1.125,1.708333333,0
-9.173076923,1.66025641,-1.125,1.708333333,1
-0.602564103,-1.025641026,-1.125,1.708333333,1
1.647435897,-7.205128205,-1.125,1.708333333,1
1.503205128,-2.993589744,-1.125,1.708333333,1
1.182692308,0.759615385,-3.137820513,-3.615384615,0
1.564102564,-3.525641026,-3.137820513,-3.615384615,1
-1.125,1.708333333,-3.137820513,-3.615384615,1
1.230769231,-0.169871795,-3.137820513,-3.615384615,0
1.189102564,3.487179487,-3.137820513,-3.615384615,1
8.753205128,-0.298076923,-3.137820513,-3.615384615,1
-5.807692308,6.605769231,-3.137820513,-3.615384615,1
1.647435897,-7.205128205,-3.137820513,-3.615384615,1
2.445512821,-3.016025641,3.929487179,1.814102564,1
1.230769231,-0.169871795,3.929487179,1.814102564,1
3.429487179,0.211538462,3.929487179,1.814102564,1
1.625,3.326923077,3.929487179,1.814102564,0
1.647435897,-7.205128205,3.929487179,1.814102564,0
1.503205128,-2.993589744,3.929487179,1.814102564,1
1.615384615,-2.262820513,3.929487179,1.814102564,0
-4.951923077,0.932692308,3.929487179,1.814102564,1
7.516025641,-4.512820513,2.467948718,-0.708333333,1
-1.669871795,5.868589744,2.467948718,-0.708333333,1
-2.048076923,-1.336538462,2.467948718,-0.708333333,1
1.519230769,-5.483974359,2.467948718,-0.708333333,1
-5.544871795,0.378205128,2.467948718,-0.708333333,1
2.948717949,6.368589744,2.467948718,-0.708333333,0
1.782051282,-2.875,2.467948718,-0.708333333,1
-5.054487179,-2.076923077,2.467948718,-0.708333333,0
7.516025641,-4.512820513,-3.919871795,7.570512821,1
-6.378205128,-0.416666667,-3.919871795,7.570512821,1
-1.471153846,3.740384615,-3.919871795,7.570512821,1
0.519230769,0.092948718,-3.919871795,7.570512821,1
-3.125,-0.766025641,-3.919871795,7.570512821,1
-9.782051282,2.942307692,-3.919871795,7.570512821,1
2.483974359,-2.262820513,-3.919871795,7.570512821,0
4.916666667,-2.349358974,-3.919871795,7.570512821,1
7.516025641,-4.512820513,-5.724358974,2.814102564,1
0.519230769,0.092948718,-5.724358974,2.814102564,0
4.557692308,1.961538462,-5.724358974,2.814102564,0
4.740384615,-1.509615385,-5.724358974,2.814102564,0
1.852564103,1.993589744,-5.724358974,2.814102564,0
-3.919871795,7.570512821,-5.724358974,2.814102564,0
4.916666667,-2.349358974,-5.724358974,2.814102564,0
1.099358974,-1.471153846,-5.724358974,2.814102564,1
7.516025641,-4.512820513,-8.75,4.400641026,1
-5.544871795,0.378205128,-8.75,4.400641026,0
-1.471153846,3.740384615,-8.75,4.400641026,1
-3.602564103,-0.717948718,-8.75,4.400641026,1
2.483974359,-2.262820513,-8.75,4.400641026,0
-3.919871795,7.570512821,-8.75,4.400641026,1
4.070512821,-7.362179487,-8.75,4.400641026,1
-2.128205128,8.121794872,-8.75,4.400641026,0
7.516025641,-4.512820513,4.557692308,1.961538462,1
0.519230769,0.092948718,4.557692308,1.961538462,1
2.567307692,-5.503205128,4.557692308,1.961538462,1
-5.724358974,2.814102564,4.557692308,1.961538462,1
4.740384615,-1.509615385,4.557692308,1.961538462,1
-3.919871795,7.570512821,4.557692308,1.961538462,0
4.916666667,-2.349358974,4.557692308,1.961538462,1
1.099358974,-1.471153846,4.557692308,1.961538462,1
7.516025641,-4.512820513,-9.782051282,2.942307692,1
-1.669871795,5.868589744,-9.782051282,2.942307692,0
-8.75,4.400641026,-9.782051282,2.942307692,0
4.557692308,1.961538462,-9.782051282,2.942307692,0
-3.125,-0.766025641,-9.782051282,2.942307692,1
-5.724358974,2.814102564,-9.782051282,2.942307692,0
-3.919871795,7.570512821,-9.782051282,2.942307692,0
-2.128205128,8.121794872,-9.782051282,2.942307692,0
7.516025641,-4.512820513,-2.128205128,8.121794872,1
-2.048076923,-1.336538462,-2.128205128,8.121794872,0
-8.75,4.400641026,-2.128205128,8.121794872,0
-1.471153846,3.740384615,-2.128205128,8.121794872,1
-3.602564103,-0.717948718,-2.128205128,8.121794872,0
2.483974359,-2.262820513,-2.128205128,8.121794872,1
-3.919871795,7.570512821,-2.128205128,8.121794872,0
4.070512821,-7.362179487,-2.128205128,8.121794872,1
7.516025641,-4.512820513,-3.125,-0.766025641,0
-8.75,4.400641026,-3.125,-0.766025641,0
4.557692308,1.961538462,-3.125,-0.766025641,1
-5.724358974,2.814102564,-3.125,-0.766025641,0
-9.782051282,2.942307692,-3.125,-0.766025641,0
-3.919871795,7.570512821,-3.125,-0.766025641,1
-2.128205128,8.121794872,-3.125,-0.766025641,1
-5.054487179,-2.076923077,-3.125,-0.766025641,1
-1.669871795,5.868589744,12.89102564,-0.644230769,0
-6.378205128,-0.416666667,12.89102564,-0.644230769,1
-2.054487179,-1.935897436,12.89102564,-0.644230769,1
2.567307692,-5.503205128,12.89102564,-0.644230769,0
2.483974359,-2.262820513,12.89102564,-0.644230769,0
2.467948718,-0.708333333,12.89102564,-0.644230769,0
1.782051282,-2.875,12.89102564,-0.644230769,1
-5.054487179,-2.076923077,12.89102564,-0.644230769,1
-1.669871795,5.868589744,-2.054487179,-1.935897436,1
5.833333333,5.996794872,-2.054487179,-1.935897436,1
4.266025641,-7.182692308,-2.054487179,-1.935897436,0
2.567307692,-5.503205128,-2.054487179,-1.935897436,0
1.852564103,1.993589744,-2.054487179,-1.935897436,0
-4.778846154,-3.134615385,-2.054487179,-1.935897436,1
1.099358974,-1.471153846,-2.054487179,-1.935897436,0
-5.054487179,-2.076923077,-2.054487179,-1.935897436,0
-1.669871795,5.868589744,1.782051282,-2.875,0
-2.048076923,-1.336538462,1.782051282,-2.875,1
1.519230769,-5.483974359,1.782051282,-2.875,1
-5.544871795,0.378205128,1.782051282,-2.875,1
2.948717949,6.368589744,1.782051282,-2.875,0
-3.125,-0.766025641,1.782051282,-2.875,0
2.467948718,-0.708333333,1.782051282,-2.875,1
-5.054487179,-2.076923077,1.782051282,-2.875,1
-1.669871795,5.868589744,-6.378205128,-0.416666667,1
-2.054487179,-1.935897436,-6.378205128,-0.416666667,1
12.89102564,-0.644230769,-6.378205128,-0.416666667,1
2.567307692,-5.503205128,-6.378205128,-0.416666667,0
2.467948718,-0.708333333,-6.378205128,-0.416666667,1
1.782051282,-2.875,-6.378205128,-0.416666667,1
-2.128205128,8.121794872,-6.378205128,-0.416666667,1
-5.054487179,-2.076923077,-6.378205128,-0.416666667,0
-1.669871795,5.868589744,2.567307692,-5.503205128,0
5.833333333,5.996794872,2.567307692,-5.503205128,1
-2.054487179,-1.935897436,2.567307692,-5.503205128,1
4.266025641,-7.182692308,2.567307692,-5.503205128,1
4.740384615,-1.509615385,2.567307692,-5.503205128,1
1.852564103,1.993589744,2.567307692,-5.503205128,1
-4.778846154,-3.134615385,2.567307692,-5.503205128,1
-5.054487179,-2.076923077,2.567307692,-5.503205128,1
-1.669871795,5.868589744,-5.054487179,-2.076923077,1
-2.048076923,-1.336538462,-5.054487179,-2.076923077,1
5.833333333,5.996794872,-5.054487179,-2.076923077,1
-6.378205128,-0.416666667,-5.054487179,-2.076923077,0
-5.544871795,0.378205128,-5.054487179,-2.076923077,0
-1.471153846,3.740384615,-5.054487179,-2.076923077,0
12.89102564,-0.644230769,-5.054487179,-2.076923077,1
1.852564103,1.993589744,-5.054487179,-2.076923077,1
-2.048076923,-1.336538462,1.519230769,-5.483974359,0
-5.544871795,0.378205128,1.519230769,-5.483974359,0
2.948717949,6.368589744,1.519230769,-5.483974359,1
-3.602564103,-0.717948718,1.519230769,-5.483974359,1
4.557692308,1.961538462,1.519230769,-5.483974359,1
-5.724358974,2.814102564,1.519230769,-5.483974359,1
4.740384615,-1.509615385,1.519230769,-5.483974359,0
1.099358974,-1.471153846,1.519230769,-5.483974359,1
-2.048076923,-1.336538462,-1.669871795,5.868589744,1
5.833333333,5.996794872,-1.669871795,5.868589744,1
-6.378205128,-0.416666667,-1.669871795,5.868589744,1
-8.75,4.400641026,-1.669871795,5.868589744,0
-5.544871795,0.378205128,-1.669871795,5.868589744,1
12.89102564,-0.644230769,-1.669871795,5.868589744,1
1.852564103,1.993589744,-1.669871795,5.868589744,1
-5.054487179,-2.076923077,-1.669871795,5.868589744,0
-2.048076923,-1.336538462,2.948717949,6.368589744,1
1.519230769,-5.483974359,2.948717949,6.368589744,0
-5.544871795,0.378205128,2.948717949,6.368589744,0
4.557692308,1.961538462,2.948717949,6.368589744,0
-5.724358974,2.814102564,2.948717949,6.368589744,1
4.740384615,-1.509615385,2.948717949,6.368589744,1
-4.778846154,-3.134615385,2.948717949,6.368589744,1
1.099358974,-1.471153846,2.948717949,6.368589744,1
-2.048076923,-1.336538462,-5.544871795,0.378205128,1
-6.378205128,-0.416666667,-5.544871795,0.378205128,1
12.89102564,-0.644230769,-5.544871795,0.378205128,1
-9.782051282,2.942307692,-5.544871795,0.378205128,1
4.740384615,-1.509615385,-5.544871795,0.378205128,1
2.467948718,-0.708333333,-5.544871795,0.378205128,1
1.782051282,-2.875,-5.544871795,0.378205128,1
1.099358974,-1.471153846,-5.544871795,0.378205128,0
5.833333333,5.996794872,-4.778846154,-3.134615385,1
-8.75,4.400641026,-4.778846154,-3.134615385,0
4.266025641,-7.182692308,-4.778846154,-3.134615385,1
-3.602564103,-0.717948718,-4.778846154,-3.134615385,1
-5.724358974,2.814102564,-4.778846154,-3.134615385,1
1.852564103,1.993589744,-4.778846154,-3.134615385,0
4.070512821,-7.362179487,-4.778846154,-3.134615385,0
-2.128205128,8.121794872,-4.778846154,-3.134615385,0
5.833333333,5.996794872,0.519230769,0.092948718,1
1.519230769,-5.483974359,0.519230769,0.092948718,1
2.948717949,6.368589744,0.519230769,0.092948718,1
4.557692308,1.961538462,0.519230769,0.092948718,0
-3.125,-0.766025641,0.519230769,0.092948718,1
-5.724358974,2.814102564,0.519230769,0.092948718,0
-9.782051282,2.942307692,0.519230769,0.092948718,1
4.916666667,-2.349358974,0.519230769,0.092948718,0
5.833333333,5.996794872,4.266025641,-7.182692308,1
-8.75,4.400641026,4.266025641,-7.182692308,0
-3.602564103,-0.717948718,4.266025641,-7.182692308,0
4.557692308,1.961538462,4.266025641,-7.182692308,0
1.852564103,1.993589744,4.266025641,-7.182692308,0
-4.778846154,-3.134615385,4.266025641,-7.182692308,0
4.070512821,-7.362179487,4.266025641,-7.182692308,1
-2.128205128,8.121794872,4.266025641,-7.182692308,0
5.833333333,5.996794872,1.852564103,1.993589744,1
-6.378205128,-0.416666667,1.852564103,1.993589744,1
-2.054487179,-1.935897436,1.852564103,1.993589744,1
2.948717949,6.368589744,1.852564103,1.993589744,0
-3.602564103,-0.717948718,1.852564103,1.993589744,1
12.89102564,-0.644230769,1.852564103,1.993589744,1
2.567307692,-5.503205128,1.852564103,1.993589744,1
4.070512821,-7.362179487,1.852564103,1.993589744,1
-6.378205128,-0.416666667,-2.048076923,-1.336538462,0
-5.544871795,0.378205128,-2.048076923,-1.336538462,0
12.89102564,-0.644230769,-2.048076923,-1.336538462,1
4.740384615,-1.509615385,-2.048076923,-1.336538462,0
2.467948718,-0.708333333,-2.048076923,-1.336538462,1
-3.919871795,7.570512821,-2.048076923,-1.336538462,1
1.782051282,-2.875,-2.048076923,-1.336538462,1
1.099358974,-1.471153846,-2.048076923,-1.336538462,1
-6.378205128,-0.416666667,5.833333333,5.996794872,1
-2.054487179,-1.935897436,5.833333333,5.996794872,1
1.519230769,-5.483974359,5.833333333,5.996794872,0
-3.602564103,-0.717948718,5.833333333,5.996794872,1
12.89102564,-0.644230769,5.833333333,5.996794872,1
2.567307692,-5.503205128,5.833333333,5.996794872,0
1.852564103,1.993589744,5.833333333,5.996794872,0
4.070512821,-7.362179487,5.833333333,5.996794872,1
-8.75,4.400641026,-1.471153846,3.740384615,0
4.266025641,-7.182692308,-1.471153846,3.740384615,0
-3.125,-0.766025641,-1.471153846,3.740384615,1
-9.782051282,2.942307692,-1.471153846,3.740384615,0
2.483974359,-2.262820513,-1.471153846,3.740384615,0
-4.778846154,-3.134615385,-1.471153846,3.740384615,1
1.782051282,-2.875,-1.471153846,3.740384615,1
-2.128205128,8.121794872,-1.471153846,3.740384615,0
-8.75,4.400641026,2.483974359,-2.262820513,1
-1.471153846,3.740384615,2.483974359,-2.262820513,1
4.266025641,-7.182692308,2.483974359,-2.262820513,1
-3.125,-0.766025641,2.483974359,-2.262820513,0
-9.782051282,2.942307692,2.483974359,-2.262820513,1
2.467948718,-0.708333333,2.483974359,-2.262820513,1
-4.778846154,-3.134615385,2.483974359,-2.262820513,1
-2.128205128,8.121794872,2.483974359,-2.262820513,1
-2.054487179,-1.935897436,4.070512821,-7.362179487,0
-1.471153846,3.740384615,4.070512821,-7.362179487,1
4.266025641,-7.182692308,4.070512821,-7.362179487,1
-3.602564103,-0.717948718,4.070512821,-7.362179487,0
2.567307692,-5.503205128,4.070512821,-7.362179487,0
2.483974359,-2.262820513,4.070512821,-7.362179487,0
-4.778846154,-3.134615385,4.070512821,-7.362179487,0
4.916666667,-2.349358974,4.070512821,-7.362179487,0
-2.054487179,-1.935897436,4.916666667,-2.349358974,1
1.519230769,-5.483974359,4.916666667,-2.349358974,1
2.948717949,6.368589744,4.916666667,-2.349358974,0
0.519230769,0.092948718,4.916666667,-2.349358974,1
4.557692308,1.961538462,4.916666667,-2.349358974,0
-3.125,-0.766025641,4.916666667,-2.349358974,1
-5.724358974,2.814102564,4.916666667,-2.349358974,0
-9.782051282,2.942307692,4.916666667,-2.349358974,1
-2.054487179,-1.935897436,-3.602564103,-0.717948718,1
-1.471153846,3.740384615,-3.602564103,-0.717948718,0
4.266025641,-7.182692308,-3.602564103,-0.717948718,1
0.519230769,0.092948718,-3.602564103,-0.717948718,1
2.567307692,-5.503205128,-3.602564103,-0.717948718,1
2.483974359,-2.262820513,-3.602564103,-0.717948718,0
-4.778846154,-3.134615385,-3.602564103,-0.717948718,1
4.070512821,-7.362179487,-3.602564103,-0.717948718,1
1.519230769,-5.483974359,1.099358974,-1.471153846,1
2.948717949,6.368589744,1.099358974,-1.471153846,1
0.519230769,0.092948718,1.099358974,-1.471153846,1
4.740384615,-1.509615385,1.099358974,-1.471153846,0
